Symbol,Date,Base_ID,Seed_Date,Base_Age,Event,Original_Pivot,Active_Pivot,New_Pivot,Base_Low,Base_Depth_ATR,High,Low,Close
TCI,2023-08-21 00:00:00,TCI-2023-08-14,2023-08-14 00:00:00,4,TOO_SHORT_BREAKOUT,775.6965671391886,777.0137988202895,,753.4975186889703,1.4925035224495657,785.1127281662515,770.8663610133212,783.6002807617188
TCI,2023-08-21 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,0,SEEDED,785.1127281662515,785.1127281662515,,inf,-inf,785.1127281662515,770.8663610133212,783.6002807617188
TCI,2023-08-22 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,1,FAILED_PROBE,785.1127281662515,785.1127281662515,790.0403688151781,767.9389260903306,1.0516057310044777,790.0403688151781,767.9389260903306,774.57421875
TCI,2023-08-29 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,6,FAILED_PROBE,785.1127281662515,790.0403688151781,794.041137197263,765.9875187546937,1.4728314009197332,794.041137197263,780.3314373081857,784.2345581054688
TCI,2023-08-31 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,8,FAILED_PROBE,785.1127281662515,794.041137197263,795.2121194908962,765.9875187546937,1.7178109890402251,795.2121194908962,780.7217471746891,791.1138305664062
TCI,2023-09-01 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,9,FAILED_PROBE,785.1127281662515,795.2121194908962,795.2608165107731,765.9875187546937,1.789513905228829,795.2608165107731,787.796074594387,792.4310302734375
TCI,2023-09-04 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,10,FAILED_PROBE,785.1127281662515,795.2608165107731,802.1401554528561,765.9875187546937,1.7924957763927714,802.1401554528561,788.3816775301805,794.3826904296875
TCI,2023-09-07 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,13,FAILED_PROBE,785.1127281662515,802.1401554528561,805.7992697235883,765.9875187546937,2.2137392625489283,805.7992697235883,792.3335150007189,796.5293579101562
TCI,2023-09-21 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,22,FAILED_PROBE,785.1127281662515,805.7992697235883,846.928465203095,751.3508220419977,3.3340491158063963,846.928465203095,752.3265596957341,773.0618896484375
TCI,2023-09-21 00:00:00,TCI-2023-08-21,2023-08-21 00:00:00,22,DEPTH_INVALIDATED,785.1127281662515,846.928465203095,,751.3508220419977,5.8525186711586885,846.928465203095,752.3265596957341,773.0618896484375
TCI,2023-11-06 00:00:00,TCI-2023-11-06,2023-11-06 00:00:00,0,SEEDED,868.444345081485,868.444345081485,,inf,-inf,868.444345081485,786.478811388401,858.5889892578125
TCI,2023-11-07 00:00:00,TCI-2023-11-06,2023-11-06 00:00:00,1,TOO_SHORT_BREAKOUT,868.444345081485,868.444345081485,,858.6380572601969,0.35710093307510404,892.4473158894151,858.6380572601969,869.0596923828125
TCI,2023-11-07 00:00:00,TCI-2023-11-07,2023-11-07 00:00:00,0,SEEDED,892.4473158894151,892.4473158894151,,inf,-inf,892.4473158894151,858.6380572601969,869.0596923828125
TCI,2023-12-20 00:00:00,TCI-2023-11-07,2023-11-07 00:00:00,29,DEPTH_INVALIDATED,892.4473158894151,892.4473158894151,,778.9341716945761,4.065978353097266,806.2849500957534,778.9341716945761,784.7077026367188
TCI,2024-01-31 00:00:00,TCI-2024-01-31,2024-01-31 00:00:00,0,SEEDED,986.5358733804296,986.5358733804296,,inf,-inf,986.5358733804296,822.6758921874134,918.5748291015625
TCI,2024-02-01 00:00:00,TCI-2024-01-31,2024-01-31 00:00:00,1,FAILED_PROBE,986.5358733804296,986.5358733804296,1056.3561614264097,930.1218447761022,1.7790602292407736,1056.3561614264097,930.1218447761022,952.0416259765625
TCI,2024-02-02 00:00:00,TCI-2024-01-31,2024-01-31 00:00:00,2,DEPTH_INVALIDATED,986.5358733804296,1056.3561614264097,,926.6968663013115,4.088906625093601,968.7749711069677,926.6968663013115,937.5099487304688
TCI,2024-05-16 00:00:00,TCI-2024-05-16,2024-05-16 00:00:00,0,SEEDED,907.699586198133,907.699586198133,,inf,-inf,907.699586198133,882.6765165245629,893.6670532226562
TCI,2024-05-17 00:00:00,TCI-2024-05-16,2024-05-16 00:00:00,1,TOO_SHORT_BREAKOUT,907.699586198133,907.699586198133,,883.9030623826156,0.8945717608413759,933.3113306160878,883.9030623826156,921.3886108398438
TCI,2024-05-17 00:00:00,TCI-2024-05-17,2024-05-17 00:00:00,0,SEEDED,933.3113306160878,933.3113306160878,,inf,-inf,933.3113306160878,883.9030623826156,921.3886108398438
TCI,2024-05-31 00:00:00,TCI-2024-05-17,2024-05-17 00:00:00,9,DEPTH_INVALIDATED,933.3113306160878,933.3113306160878,,815.5067483646121,4.1730115422621825,857.5062422431732,815.5067483646121,821.541748046875
TCI,2024-07-02 00:00:00,TCI-2024-07-02,2024-07-02 00:00:00,0,SEEDED,939.002993479375,939.002993479375,,inf,-inf,939.002993479375,907.2580039806288,926.197021484375
TCI,2024-07-03 00:00:00,TCI-2024-07-02,2024-07-02 00:00:00,1,FAILED_PROBE,939.002993479375,939.002993479375,944.6454233867361,913.6854602877304,1.0718881939070395,944.6454233867361,913.6854602877304,921.0942993164062
TCI,2024-07-05 00:00:00,TCI-2024-07-02,2024-07-02 00:00:00,3,TOO_SHORT_BREAKOUT,939.002993479375,944.6454233867361,,913.6854602877304,1.3107761596842211,979.1380102635688,925.019523523183,953.3789672851562
TCI,2024-07-05 00:00:00,TCI-2024-07-05,2024-07-05 00:00:00,0,SEEDED,979.1380102635688,979.1380102635688,,inf,-inf,979.1380102635688,925.019523523183,953.3789672851562
TCI,2024-07-18 00:00:00,TCI-2024-07-05,2024-07-05 00:00:00,8,FAILED_PROBE,979.1380102635688,979.1380102635688,1018.5860710748186,894.942743016722,3.279544856971206,1018.5860710748186,925.8535241417065,960.3461303710938
TCI,2024-07-18 00:00:00,TCI-2024-07-05,2024-07-05 00:00:00,8,DEPTH_INVALIDATED,979.1380102635688,1018.5860710748186,,894.942743016722,4.816112043957203,1018.5860710748186,925.8535241417065,960.3461303710938
TCI,2024-08-08 00:00:00,TCI-2024-08-08,2024-08-08 00:00:00,0,SEEDED,1027.5551246576342,1027.5551246576342,,inf,-inf,1027.5551246576342,975.8823885261883,981.7822265625
TCI,2024-08-13 00:00:00,TCI-2024-08-08,2024-08-08 00:00:00,3,FAILED_PROBE,1027.5551246576342,1027.5551246576342,1080.653683405917,977.5540739574889,1.2398152044430242,1080.653683405917,995.1551838938899,1011.1339721679688
TCI,2024-08-22 00:00:00,TCI-2024-08-08,2024-08-08 00:00:00,9,TOO_SHORT_BREAKOUT,1027.5551246576342,1080.653683405917,,977.5540739574889,2.556435546381975,1217.333342365465,1106.219717416113,1142.8970947265625
TCI,2024-08-22 00:00:00,TCI-2024-08-22,2024-08-22 00:00:00,0,SEEDED,1217.333342365465,1217.333342365465,,inf,-inf,1217.333342365465,1106.219717416113,1142.8970947265625
TCI,2024-10-04 00:00:00,TCI-2024-08-22,2024-08-22 00:00:00,30,EXPIRED,1217.333342365465,1217.333342365465,,1031.0950438845784,3.9182279735522543,1064.5274607339936,1031.0950438845784,1050.90869140625
TCI,2024-11-06 00:00:00,TCI-2024-11-06,2024-11-06 00:00:00,0,SEEDED,1227.6374855239117,1227.6374855239117,,inf,-inf,1227.6374855239117,1171.9971907659872,1191.727783203125
TCI,2024-12-09 00:00:00,TCI-2024-11-06,2024-11-06 00:00:00,21,BREAKOUT_CANDIDATE,1227.6374855239117,1227.6374855239117,,1041.7259384472452,3.523342437493352,1291.367360177372,1193.7009211723605,1250.13037109375
TCI,2024-12-09 00:00:00,TCI-2024-12-09,2024-12-09 00:00:00,0,SEEDED,1291.367360177372,1291.367360177372,,inf,-inf,1291.367360177372,1193.7009211723605,1250.13037109375
TCI,2024-12-20 00:00:00,TCI-2024-12-09,2024-12-09 00:00:00,9,DEPTH_INVALIDATED,1291.367360177372,1291.367360177372,,1056.9185398356462,4.324474479184125,1115.9623166097972,1056.9185398356462,1070.1380615234375
TCI,2025-04-24 00:00:00,TCI-2025-04-24,2025-04-24 00:00:00,0,SEEDED,1161.2558417792793,1161.2558417792793,,inf,-inf,1161.2558417792793,1080.602041547363,1154.8154296875
TCI,2025-05-23 00:00:00,TCI-2025-04-24,2025-04-24 00:00:00,20,FAILED_PROBE,1161.2558417792793,1161.2558417792793,1186.224892933682,999.7501206834065,3.802316946937485,1186.224892933682,1134.5034729408146,1139.061279296875
TCI,2025-05-23 00:00:00,TCI-2025-04-24,2025-04-24 00:00:00,20,DEPTH_INVALIDATED,1161.2558417792793,1186.224892933682,,999.7501206834065,4.390161425195788,1186.224892933682,1134.5034729408146,1139.061279296875
TCI,2025-07-10 00:00:00,TCI-2025-07-10,2025-07-10 00:00:00,0,SEEDED,1254.3941807064039,1254.3941807064039,,inf,-inf,1254.3941807064039,1165.2192389500244,1245.6748046875
TCI,2025-07-18 00:00:00,TCI-2025-07-10,2025-07-10 00:00:00,6,FAILED_PROBE,1254.3941807064039,1254.3941807064039,1277.183421031569,1184.8377608170624,2.098698183514827,1277.183421031569,1203.4654398787493,1237.649169921875
TCI,2025-08-01 00:00:00,TCI-2025-07-10,2025-07-10 00:00:00,16,DEPTH_INVALIDATED,1254.3941807064039,1277.183421031569,,1139.6556251207844,4.149571469031141,1172.1549832655346,1139.6556251207844,1153.42822265625
TCI,2025-10-29 00:00:00,TCI-2025-10-29,2025-10-29 00:00:00,0,SEEDED,1230.6142063952873,1230.6142063952873,,inf,-inf,1230.6142063952873,1175.028516431935,1216.34619140625
TCI,2025-11-11 00:00:00,TCI-2025-10-29,2025-10-29 00:00:00,8,DEPTH_INVALIDATED,1230.6142063952873,1230.6142063952873,,1099.8242910454221,4.125809505822743,1133.2153044741362,1099.8242910454221,1110.822509765625
TCIEXP,2022-08-01 00:00:00,TCIEXP-2022-08-01,2022-08-01 00:00:00,0,SEEDED,1769.7383851671614,1769.7383851671614,,inf,-inf,1769.7383851671614,1712.9230135122045,1762.2919921875
TCIEXP,2022-08-02 00:00:00,TCIEXP-2022-08-01,2022-08-01 00:00:00,1,FAILED_PROBE,1769.7383851671614,1769.7383851671614,1787.1456625467451,1707.8459091220518,1.0384412393478004,1787.1456625467451,1707.8459091220518,1721.2882080078125
TCIEXP,2022-08-23 00:00:00,TCIEXP-2022-08-01,2022-08-01 00:00:00,14,FAILED_PROBE,1769.7383851671614,1787.1456625467451,1789.0797827614101,1567.8141203725008,3.6799774873683266,1789.0797827614101,1668.4377811941204,1774.57373046875
TCIEXP,2022-08-24 00:00:00,TCIEXP-2022-08-01,2022-08-01 00:00:00,15,FAILED_PROBE,1769.7383851671614,1789.0797827614101,1837.2397845016055,1567.8141203725008,3.712428446210246,1837.2397845016055,1743.8207203688942,1768.916259765625
TCIEXP,2022-08-24 00:00:00,TCIEXP-2022-08-01,2022-08-01 00:00:00,15,DEPTH_INVALIDATED,1769.7383851671614,1837.2397845016055,,1567.8141203725008,4.520464173487187,1837.2397845016055,1743.8207203688942,1768.916259765625
TCIEXP,2022-09-12 00:00:00,TCIEXP-2022-09-12,2022-09-12 00:00:00,0,SEEDED,1848.8931601467348,1848.8931601467348,,inf,-inf,1848.8931601467348,1770.8506413031068,1811.419189453125
TCIEXP,2022-09-14 00:00:00,TCIEXP-2022-09-12,2022-09-12 00:00:00,2,TOO_SHORT_BREAKOUT,1848.8931601467348,1848.8931601467348,,1745.1263343640883,1.4742322478388759,1913.831660113446,1745.1263343640883,1875.390625
TCIEXP,2022-09-14 00:00:00,TCIEXP-2022-09-14,2022-09-14 00:00:00,0,SEEDED,1913.831660113446,1913.831660113446,,inf,-inf,1913.831660113446,1745.1263343640883,1875.390625
TCIEXP,2022-09-15 00:00:00,TCIEXP-2022-09-14,2022-09-14 00:00:00,1,FAILED_PROBE,1913.831660113446,1913.831660113446,1924.4694599948905,1858.9020613235894,0.7213607325171448,1924.4694599948905,1858.9020613235894,1876.5028076171875
TCIEXP,2022-09-19 00:00:00,TCIEXP-2022-09-14,2022-09-14 00:00:00,3,FAILED_PROBE,1913.831660113446,1924.4694599948905,1926.9357533931275,1802.7154969301778,1.598928991257167,1926.9357533931275,1819.0590265294377,1899.8577880859375
TCIEXP,2022-09-20 00:00:00,TCIEXP-2022-09-14,2022-09-14 00:00:00,4,FAILED_PROBE,1913.831660113446,1926.9357533931275,1946.7122909934933,1802.7154969301778,1.6313174894721394,1946.7122909934933,1871.2808162307053,1877.5667724609375
TCIEXP,2022-10-28 00:00:00,TCIEXP-2022-09-14,2022-09-14 00:00:00,30,EXPIRED,1913.831660113446,1946.7122909934933,,1740.7263601124419,2.705101898833089,1837.433403654076,1814.4654861084002,1829.5517578125
TCIEXP,2023-05-30 00:00:00,TCIEXP-2023-05-30,2023-05-30 00:00:00,0,SEEDED,1599.1550040049551,1599.1550040049551,,inf,-inf,1599.1550040049551,1476.4566741806673,1548.8719482421875
TCIEXP,2023-06-01 00:00:00,TCIEXP-2023-05-30,2023-05-30 00:00:00,2,FAILED_PROBE,1599.1550040049551,1599.1550040049551,1601.6790495848531,1522.5657045523901,1.6892709343623273,1601.6790495848531,1548.2897479320247,1573.091552734375
TCIEXP,2023-06-07 00:00:00,TCIEXP-2023-05-30,2023-05-30 00:00:00,6,FAILED_PROBE,1599.1550040049551,1601.6790495848531,1621.0931390930677,1522.5657045523901,1.7449418553082514,1621.0931390930677,1587.1181331839316,1600.2227783203125
TCIEXP,2023-06-08 00:00:00,TCIEXP-2023-05-30,2023-05-30 00:00:00,7,FAILED_PROBE,1599.1550040049551,1621.0931390930677,1623.3259170512274,1522.5657045523901,2.173143410326355,1623.3259170512274,1596.291423241651,1603.2320556640625
TCIEXP,2023-06-12 00:00:00,TCIEXP-2023-05-30,2023-05-30 00:00:00,9,TOO_SHORT_BREAKOUT,1599.1550040049551,1623.3259170512274,,1522.5657045523901,2.222390066642098,1647.2538546741475,1583.623592950254,1630.9459228515625
TCIEXP,2023-06-12 00:00:00,TCIEXP-2023-06-12,2023-06-12 00:00:00,0,SEEDED,1647.2538546741475,1647.2538546741475,,inf,-inf,1647.2538546741475,1583.623592950254,1630.9459228515625
TCIEXP,2023-06-13 00:00:00,TCIEXP-2023-06-12,2023-06-12 00:00:00,1,FAILED_PROBE,1647.2538546741475,1647.2538546741475,1651.0398376862347,1622.9861631690073,0.5674398399063085,1651.0398376862347,1622.9861631690073,1626.6263427734375
TCIEXP,2023-07-05 00:00:00,TCIEXP-2023-06-12,2023-06-12 00:00:00,16,DEPTH_INVALIDATED,1647.2538546741475,1651.0398376862347,,1476.2140337467495,4.0878682744875325,1519.4594108857802,1476.2140337467495,1482.9119873046875
TCIEXP,2024-06-11 00:00:00,TCIEXP-2024-06-11,2024-06-11 00:00:00,0,SEEDED,1115.255671658655,1115.255671658655,,inf,-inf,1115.255671658655,1059.1998898888403,1104.6597900390625
TCIEXP,2024-06-12 00:00:00,TCIEXP-2024-06-11,2024-06-11 00:00:00,1,TOO_SHORT_BREAKOUT,1115.255671658655,1115.255671658655,,1093.0385568967174,0.5664915004834223,1142.6000550093001,1093.0385568967174,1132.101806640625
TCIEXP,2024-06-12 00:00:00,TCIEXP-2024-06-12,2024-06-12 00:00:00,0,SEEDED,1142.6000550093001,1142.6000550093001,,inf,-inf,1142.6000550093001,1093.0385568967174,1132.101806640625
TCIEXP,2024-06-13 00:00:00,TCIEXP-2024-06-12,2024-06-12 00:00:00,1,TOO_SHORT_BREAKOUT,1142.6000550093001,1142.6000550093001,,1124.5332100587398,0.4521508477514831,1156.2720978806321,1124.5332100587398,1143.3323974609375
TCIEXP,2024-06-13 00:00:00,TCIEXP-2024-06-13,2024-06-13 00:00:00,0,SEEDED,1156.2720978806321,1156.2720978806321,,inf,-inf,1156.2720978806321,1124.5332100587398,1143.3323974609375
TCIEXP,2024-06-14 00:00:00,TCIEXP-2024-06-13,2024-06-13 00:00:00,1,TOO_SHORT_BREAKOUT,1156.2720978806321,1156.2720978806321,,1123.605422495436,0.8297244101435963,1166.0378232359394,1123.605422495436,1159.3482666015625
TCIEXP,2024-06-14 00:00:00,TCIEXP-2024-06-14,2024-06-14 00:00:00,0,SEEDED,1166.0378232359394,1166.0378232359394,,inf,-inf,1166.0378232359394,1123.605422495436,1159.3482666015625
TCIEXP,2024-06-18 00:00:00,TCIEXP-2024-06-14,2024-06-14 00:00:00,1,FAILED_PROBE,1166.0378232359394,1166.0378232359394,1166.7214446275923,1140.0119741912251,0.6573973859651651,1166.7214446275923,1140.0119741912251,1154.8560791015625
TCIEXP,2024-06-19 00:00:00,TCIEXP-2024-06-14,2024-06-14 00:00:00,2,FAILED_PROBE,1166.0378232359394,1166.7214446275923,1169.1142615940785,1134.8362837280977,0.8054001001232879,1169.1142615940785,1134.8362837280977,1143.47900390625
TCIEXP,2024-06-26 00:00:00,TCIEXP-2024-06-14,2024-06-14 00:00:00,7,TOO_SHORT_BREAKOUT,1166.0378232359394,1169.1142615940785,,1100.1188136279284,1.742783763116251,1215.160060052782,1117.7460833319565,1202.3179931640625
TCIEXP,2024-06-26 00:00:00,TCIEXP-2024-06-26,2024-06-26 00:00:00,0,SEEDED,1215.160060052782,1215.160060052782,,inf,-inf,1215.160060052782,1117.7460833319565,1202.3179931640625
TCIEXP,2024-06-27 00:00:00,TCIEXP-2024-06-26,2024-06-26 00:00:00,1,TOO_SHORT_BREAKOUT,1215.160060052782,1215.160060052782,,1188.0111103403478,0.6753080087293464,1222.6797452906826,1188.0111103403478,1218.431640625
TCIEXP,2024-06-27 00:00:00,TCIEXP-2024-06-27,2024-06-27 00:00:00,0,SEEDED,1222.6797452906826,1222.6797452906826,,inf,-inf,1222.6797452906826,1188.0111103403478,1218.431640625
TCIEXP,2024-06-28 00:00:00,TCIEXP-2024-06-27,2024-06-27 00:00:00,1,FAILED_PROBE,1222.6797452906826,1222.6797452906826,1224.5351253189087,1181.6631890794167,1.0303840083532882,1224.5351253189087,1181.6631890794167,1192.9427490234375
TCIEXP,2024-07-01 00:00:00,TCIEXP-2024-06-27,2024-06-27 00:00:00,2,FAILED_PROBE,1222.6797452906826,1224.5351253189087,1228.7832738396523,1181.6631890794167,1.0769933311997828,1228.7832738396523,1197.4350416992502,1214.818115234375
TCIEXP,2024-07-02 00:00:00,TCIEXP-2024-06-27,2024-06-27 00:00:00,3,TOO_SHORT_BREAKOUT,1222.6797452906826,1228.7832738396523,,1181.6631890794167,1.1837118055236122,1239.2815101950353,1204.3198564702325,1229.5645751953125
TCIEXP,2024-07-02 00:00:00,TCIEXP-2024-07-02,2024-07-02 00:00:00,0,SEEDED,1239.2815101950353,1239.2815101950353,,inf,-inf,1239.2815101950353,1204.3198564702325,1229.5645751953125
TCIEXP,2024-07-03 00:00:00,TCIEXP-2024-07-02,2024-07-02 00:00:00,1,FAILED_PROBE,1239.2815101950353,1239.2815101950353,1240.2582730402016,1216.2831540145144,0.5839127091120113,1240.2582730402016,1216.2831540145144,1229.027587890625
TCIEXP,2024-08-14 00:00:00,TCIEXP-2024-07-02,2024-07-02 00:00:00,30,DEPTH_INVALIDATED,1239.2815101950353,1240.2582730402016,,1025.2610106166305,5.458635085395486,1094.231336235402,1025.2610106166305,1032.54931640625
TCIEXP,2025-05-19 00:00:00,TCIEXP-2025-05-19,2025-05-19 00:00:00,0,SEEDED,742.9299343126028,742.9299343126028,,inf,-inf,742.9299343126028,719.4793728170179,737.6091918945312
TCIEXP,2025-05-20 00:00:00,TCIEXP-2025-05-19,2025-05-19 00:00:00,1,FAILED_PROBE,742.9299343126028,742.9299343126028,746.8712198016,726.8692717212673,0.6175045836460243,746.8712198016,726.8692717212673,739.7769165039062
TCIEXP,2025-05-21 00:00:00,TCIEXP-2025-05-19,2025-05-19 00:00:00,2,FAILED_PROBE,742.9299343126028,746.8712198016,748.8418237416154,726.8692717212673,0.769040165759948,748.8418237416154,734.0620509046098,740.6144409179688
TCIEXP,2025-05-22 00:00:00,TCIEXP-2025-05-19,2025-05-19 00:00:00,3,FAILED_PROBE,742.9299343126028,748.8418237416154,748.8418675949488,726.8692717212673,0.8448064648519232,748.8418675949488,731.2539609445571,743.7182006835938
TCIEXP,2025-05-23 00:00:00,TCIEXP-2025-05-19,2025-05-19 00:00:00,4,TOO_SHORT_BREAKOUT,742.9299343126028,748.8418675949488,,726.8692717212673,0.8448081509364316,758.1038876825812,740.9593260299893,752.8816528320312
TCIEXP,2025-05-23 00:00:00,TCIEXP-2025-05-23,2025-05-23 00:00:00,0,SEEDED,758.1038876825812,758.1038876825812,,inf,-inf,758.1038876825812,740.9593260299893,752.8816528320312
TCIEXP,2025-05-26 00:00:00,TCIEXP-2025-05-23,2025-05-23 00:00:00,1,FAILED_PROBE,758.1038876825812,758.1038876825812,761.4539264878684,741.057826821245,0.7167592356208825,761.4539264878684,741.057826821245,750.8617553710938
TCIEXP,2025-05-28 00:00:00,TCIEXP-2025-05-23,2025-05-23 00:00:00,3,TOO_SHORT_BREAKOUT,758.1038876825812,761.4539264878684,,741.057826821245,0.8576229385555763,764.606919552706,746.8711920373082,762.3899536132812
TCIEXP,2025-05-28 00:00:00,TCIEXP-2025-05-28,2025-05-28 00:00:00,0,SEEDED,764.606919552706,764.606919552706,,inf,-inf,764.606919552706,746.8711920373082,762.3899536132812
TCIEXP,2025-05-29 00:00:00,TCIEXP-2025-05-28,2025-05-28 00:00:00,1,FAILED_PROBE,764.606919552706,764.606919552706,768.5482355732809,754.3103748223498,0.4542825574823151,768.5482355732809,754.3103748223498,761.8480834960938
TCIEXP,2025-06-02 00:00:00,TCIEXP-2025-05-28,2025-05-28 00:00:00,3,FAILED_PROBE,764.606919552706,768.5482355732809,787.9590227599188,721.4500403609975,2.077967816791797,787.9590227599188,721.4500403609975,752.980224609375
TCIEXP,2025-06-03 00:00:00,TCIEXP-2025-05-28,2025-05-28 00:00:00,4,TOO_SHORT_BREAKOUT,764.606919552706,787.9590227599188,,721.4500403609975,2.934369869792516,835.5498469327512,766.5283179491944,793.5260009765625
TCIEXP,2025-06-03 00:00:00,TCIEXP-2025-06-03,2025-06-03 00:00:00,0,SEEDED,835.5498469327512,835.5498469327512,,inf,-inf,835.5498469327512,766.5283179491944,793.5260009765625
TCIEXP,2025-07-15 00:00:00,TCIEXP-2025-06-03,2025-06-03 00:00:00,30,EXPIRED,835.5498469327512,835.5498469327512,,720.8095206381347,3.98743395022738,741.895369101005,724.8493758464377,737.8062744140625
TCIEXP,2025-09-24 00:00:00,TCIEXP-2025-09-24,2025-09-24 00:00:00,0,SEEDED,770.6064470343156,770.6064470343156,,inf,-inf,770.6064470343156,740.0785521279126,746.6978759765625
TCIEXP,2025-10-09 00:00:00,TCIEXP-2025-09-24,2025-09-24 00:00:00,10,DEPTH_INVALIDATED,770.6064470343156,770.6064470343156,,671.4155695006517,4.43717319927452,690.5819598894449,671.4155695006517,673.7373046875
TCIEXP,2026-05-08 00:00:00,TCIEXP-2026-05-08,2026-05-08 00:00:00,0,SEEDED,593.5499877929688,593.5499877929688,,inf,-inf,593.5499877929688,565.0,566.5
TCIEXP,2026-05-14 00:00:00,TCIEXP-2026-05-08,2026-05-08 00:00:00,4,DEPTH_INVALIDATED,593.5499877929688,593.5499877929688,,510.1000061035156,4.001844130103005,528.5,510.1000061035156,515.2999877929688
TCIEXP,2026-06-24 00:00:00,TCIEXP-2026-06-24,2026-06-24 00:00:00,0,SEEDED,625.0,625.0,,inf,-inf,625.0,526.2000122070312,615.6500244140625
TCIEXP,2026-06-29 00:00:00,TCIEXP-2026-06-24,2026-06-24 00:00:00,3,DEPTH_INVALIDATED,625.0,625.0,,513.0,4.453007484741219,530.7999877929688,513.0,515.5499877929688
TCS,2022-11-24 00:00:00,TCS-2022-11-24,2022-11-24 00:00:00,0,SEEDED,2993.8118614360064,2993.8118614360064,,inf,-inf,2993.8118614360064,2919.1199604786734,2982.517578125
TCS,2022-11-25 00:00:00,TCS-2022-11-24,2022-11-24 00:00:00,1,FAILED_PROBE,2993.8118614360064,2993.8118614360064,3002.988685816619,2954.149832260228,0.7928201546675785,3002.988685816619,2954.149832260228,2990.900146484375
TCS,2022-11-28 00:00:00,TCS-2022-11-24,2022-11-24 00:00:00,2,FAILED_PROBE,2993.8118614360064,3002.988685816619,3015.032938868525,2954.149832260228,0.9762593653178939,3015.032938868525,2969.635427166336,2995.841552734375
TCS,2022-11-29 00:00:00,TCS-2022-11-24,2022-11-24 00:00:00,3,FAILED_PROBE,2993.8118614360064,3015.032938868525,3025.6210229911208,2954.149832260228,1.2170167538304033,3025.6210229911208,2985.0323478503824,2997.6943359375
TCS,2022-12-01 00:00:00,TCS-2022-11-24,2022-11-24 00:00:00,5,TOO_SHORT_BREAKOUT,2993.8118614360064,3025.6210229911208,,2954.149832260228,1.4286661995636583,3070.6220551434076,3017.6802955719695,3066.78369140625
TCS,2022-12-01 00:00:00,TCS-2022-12-01,2022-12-01 00:00:00,0,SEEDED,3070.6220551434076,3070.6220551434076,,inf,-inf,3070.6220551434076,3017.6802955719695,3066.78369140625
TCS,2022-12-12 00:00:00,TCS-2022-12-01,2022-12-01 00:00:00,7,DEPTH_INVALIDATED,3070.6220551434076,3070.6220551434076,,2855.4132669095334,4.288470785622642,2908.266692538365,2855.4132669095334,2899.840087890625
TCS,2023-01-18 00:00:00,TCS-2023-01-18,2023-01-18 00:00:00,0,SEEDED,3076.3012356043387,3076.3012356043387,,inf,-inf,3076.3012356043387,3043.1825020489086,3059.200439453125
TCS,2023-01-23 00:00:00,TCS-2023-01-18,2023-01-18 00:00:00,3,TOO_SHORT_BREAKOUT,3076.3012356043387,3076.3012356043387,,3028.1571422247093,0.8955730431521324,3085.370416009231,3028.1571422247093,3081.67041015625
TCS,2023-01-23 00:00:00,TCS-2023-01-23,2023-01-23 00:00:00,0,SEEDED,3085.370416009231,3085.370416009231,,inf,-inf,3085.370416009231,3028.1571422247093,3081.67041015625
TCS,2023-01-24 00:00:00,TCS-2023-01-23,2023-01-23 00:00:00,1,TOO_SHORT_BREAKOUT,3085.370416009231,3085.370416009231,,3083.8367038420397,0.03002727318676564,3115.1054362054274,3083.8367038420397,3100.982666015625
TCS,2023-01-24 00:00:00,TCS-2023-01-24,2023-01-24 00:00:00,0,SEEDED,3115.1054362054274,3115.1054362054274,,inf,-inf,3115.1054362054274,3083.8367038420397,3100.982666015625
TCS,2023-01-30 00:00:00,TCS-2023-01-24,2023-01-24 00:00:00,3,FAILED_PROBE,3115.1054362054274,3115.1054362054274,3120.971100823279,3052.251743528508,1.2616880616380775,3120.971100823279,3055.1848405969054,3098.591064453125
TCS,2023-02-02 00:00:00,TCS-2023-01-24,2023-01-24 00:00:00,6,TOO_SHORT_BREAKOUT,3115.1054362054274,3120.971100823279,,3024.005764167,1.9464251413325302,3130.491359902265,3086.363161059032,3122.73046875
TCS,2023-02-02 00:00:00,TCS-2023-02-02,2023-02-02 00:00:00,0,SEEDED,3130.491359902265,3130.491359902265,,inf,-inf,3130.491359902265,3086.363161059032,3122.73046875
TCS,2023-02-03 00:00:00,TCS-2023-02-02,2023-02-02 00:00:00,1,TOO_SHORT_BREAKOUT,3130.491359902265,3130.491359902265,,3115.9624021902155,0.272435229459039,3162.0761001103447,3115.9624021902155,3142.49365234375
TCS,2023-02-03 00:00:00,TCS-2023-02-03,2023-02-03 00:00:00,0,SEEDED,3162.0761001103447,3162.0761001103447,,inf,-inf,3162.0761001103447,3115.9624021902155,3142.49365234375
TCS,2023-02-08 00:00:00,TCS-2023-02-03,2023-02-03 00:00:00,3,TOO_SHORT_BREAKOUT,3162.0761001103447,3162.0761001103447,,3101.4789594399563,1.1473579150600262,3194.4726991238244,3138.658220197554,3176.60498046875
